,data,percent,player,rank
618,34,0.1,WenrRuiJ,385
619,47.89,15.0,WenrRuiJ,1205
620,55,1.2,WenrRuiJ,12060
621,2526,0.1,WenrRuiJ,9
622,2548.09,0.1,WenrRuiJ,23
623,9,0.2,WenrRuiJ,0
624,573.24,3.2,WenrRuiJ,256
625,3.75,0.5,WenrRuiJ,126
626,1.52,34.0,WenrRuiJ,26315
627,5.34,3.0,WenrRuiJ,243
628,3164.47,29.0,WenrRuiJ,12907
629,0,100.0,WenrRuiJ,1
630,0.03,10.0,WenrRuiJ,19802
631,0.01,14.0,WenrRuiJ,33204
632,1152.23,22.0,WenrRuiJ,4037
633,0.48,15.0,WenrRuiJ,1205
634,379,0.1,WenrRuiJ,2
635,8,0.5,WenrRuiJ,3286
636,1,16.0,WenrRuiJ,10833
637,1,16.0,WenrRuiJ,10833
638,266,0.1,WenrRuiJ,62
639,0.7,2.8,WenrRuiJ,409
640,1,13.0,WenrRuiJ,9091
641,2,2.7,WenrRuiJ,3451
642,0,100.0,WenrRuiJ,81644
643,342,0.1,WenrRuiJ,42
644,15,0.5,WenrRuiJ,862
645,3,3.6,WenrRuiJ,2329
646,0,100.0,WenrRuiJ,0
647,10,0.1,WenrRuiJ,4904
648,2012.71,2.4,WenrRuiJ,6845
649,2012.71,2.4,WenrRuiJ,6845
650,1152.23,22.0,WenrRuiJ,5226
651,2065,0.1,WenrRuiJ,16
652,137273.4,0.2,WenrRuiJ,2049
653,87404.12,0.4,WenrRuiJ,5382
654,224677.6,0.2,WenrRuiJ,3074
655,1933.43,24.0,WenrRuiJ,7605
656,1231.04,32.0,WenrRuiJ,23198
657,483.93,0.6,WenrRuiJ,1829
658,108,0.5,WenrRuiJ,5403
659,0,100.0,WenrRuiJ,1
660,238,0.1,WenrRuiJ,550
661,40699.89,0.1,WenrRuiJ,221
662,0,100.0,WenrRuiJ,1
663,1.87,31.0,steam185507401,14723
664,17.39,8.0,steam185507401,1359
665,114869.5,0.1,steam185507401,699
666,92,0.3,steam185507401,3506
667,16,0.1,steam185507401,0
668,0.36,13.0,steam185507401,10882
669,45,0.1,steam185507401,169
670,48.91,15.0,steam185507401,1121
671,76,0.5,steam185507401,5614
672,2517,0.1,steam185507401,0
673,2517.31,0.1,steam185507401,33
674,0,100.0,steam185507401,0
675,197.47,35.0,steam185507401,18901
676,0.75,15.0,steam185507401,4149
677,1.01,57.0,steam185507401,55208
678,1.54,37.0,steam185507401,22346
679,5781.9,6.0,steam185507401,696
680,0,100.0,steam185507401,1
681,0.02,11.0,steam185507401,23181
682,0.02,14.0,steam185507401,28478
683,1248.58,17.0,steam185507401,2008
684,0.49,15.0,steam185507401,1122
685,142,0.2,steam185507401,0
686,7,0.8,steam185507401,4672
687,2,3.1,steam185507401,3282
688,2,3.0,steam185507401,3282
689,69,0.1,steam185507401,994
690,0.49,10.0,steam185507401,2064
691,1,13.0,steam185507401,9091
692,2,2.7,steam185507401,3451
693,32,0.7,steam185507401,3836
